L_Shoulder_x,L_Shoulder_y,L_Shoulder_z,R_Shoulder_x,R_Shoulder_y,R_Shoulder_z,L_Elbow_x,L_Elbow_y,L_Elbow_z,R_Elbow_x,R_Elbow_y,R_Elbow_z,L_Wrist_x,L_Wrist_y,L_Wrist_z,R_Wrist_x,R_Wrist_y,R_Wrist_z,L_Hip_x,L_Hip_y,L_Hip_z,R_Hip_x,R_Hip_y,R_Hip_z,L_Knee_x,L_Knee_y,L_Knee_z,R_Knee_x,R_Knee_y,R_Knee_z,L_Ankle_x,L_Ankle_y,L_Ankle_z,R_Ankle_x,R_Ankle_y,R_Ankle_z,L_Elbow_Angle,R_Elbow_Angle,L_Knee_Angle,R_Knee_Angle,L_Hip_Angle,R_Hip_Angle,L_Shoulder_Angle,Leg_Spread_Angle,pose
-1.230620700645849,0.078019265829438,-1.5577824163711376,-1.0049153647434532,1.5332167356544077,-1.6525764594924803,-1.1476475763906493,-1.0354821039072606,-1.8111578813406715,-0.9084074485615719,2.673472233377408,-2.0801529722694463,-1.2069252487640831,-2.0847674598029635,-3.2318080394846724,-0.9535641328096587,3.6862862303916835,-3.085058993468177,0.02599307402211377,-0.4010607564137651,-0.2974468520050254,-0.02599307402211377,0.4010607564137651,0.2974468520050254,1.1072574347431718,-0.47614748399242207,-0.371568385852208,0.03387813590655331,2.198809928065172,0.25646422951272985,2.0224278299610736,-0.5073495841973638,1.0282303452594628,-0.00215813636556111,3.859035914252211,1.0358703615602858,172.50505637888253,172.60931861452926,177.9802642591244,176.84911264858903,163.10324985666742,42.755878455382785,64.86926215366317,104.11474116521812,ArdhaChandrasana
1.5665881630606677,1.4207568054687238,-3.229918470889045,1.8652338481997617,0.1990829373177513,-3.4420439826719895,1.5811280896028994,2.4895599688091625,-3.4517132340970442,1.8295301172853013,-0.9464149338669653,-3.552649964921734,1.872513424645451,3.4471130672034414,-4.622641957517747,1.9580642695654518,-1.9351824106499376,-5.008215174285537,-0.06416513643470334,0.34568384956174086,0.3555073999489906,0.06416513643470334,-0.34568384956174086,-0.3555073999489906,-0.386397947036398,1.7818260402489778,-0.2167545682688851,-1.497646680784288,-1.139163089552567,-1.2743830670598022,-0.4366267841822895,3.3431818324991447,0.5232366679839695,-3.0341195717491516,-2.1224272241667514,-0.860908412190668,163.85428921980875,170.8081485394219,169.19633648609195,174.31570246653683,69.25139455019928,169.89605092674574,124.17423937976505,117.53271946262385,ArdhaChandrasana
-1.0455659751688313,-0.2011653759549271,-1.8087750119676769,-1.0347479009065532,0.5091690722410686,-0.9913792894359499,-1.0147816650623815,-0.7678025513200714,-2.164258087572074,-0.9630648783134484,1.0401039223943769,-1.0427659163276193,-1.0532203555983346,-1.2659727995904586,-3.0305556957669686,-1.047948422366525,1.5577623314051408,-1.7705397883165934,0.038784493478303775,-0.19326385613679609,-0.4595049999475166,-0.038784493478303775,0.19326385613679609,0.4595049999475166,0.8735490590573264,-0.26511345356086197,-0.6157935147604785,0.13154296944380028,0.9608083232476157,0.6117137661361559,1.5988269780503301,-0.25012876617106483,0.8748769060511826,0.07622784600989577,1.737990746010597,1.3451451493791193,172.47810178560636,162.99857104388556,173.89698211101174,163.41702135833006,174.6630802744334,84.91360241750853,87.30778680212076,96.38020576729006,ArdhaChandrasana
-2.2878462090564975,-0.7105925741511314,-1.1057710174076525,-2.239115003369213,0.7359949241999184,-1.5556278000331378,-2.3191677362605443,-1.8101887753847787,-1.4806827387098591,-1.9397808136793628,1.8661606362680463,-1.904004832628639,-2.6847712114666265,-2.7196569829222623,-3.2598224565897094,-1.9946937891944323,2.8653633333388604,-3.591509357765727,0.11965041367705112,-0.41520499452396686,-0.2515722381926575,-0.11965041367705112,0.41520499452396686,0.2515722381926575,1.8512861748060614,-0.6762423191833037,-1.0734616740152612,-0.2137248914011687,2.0145476344078017,0.16675459210008597,3.4808711348273524,-0.9692607747766359,0.22473895391620474,-0.13317081426345992,3.6446702679686855,0.8200226210319996,159.73162627354517,162.01971140303053,178.3790446810439,173.8046752708659,164.4324921105023,78.02706530435867,98.62654414927047,107.65261917657794,ArdhaChandrasana
1.8109549977728077,0.5953874557452747,-0.6429445709184113,1.7093101048286035,-0.575188354292191,-0.6458230767976064,1.8642873454023925,1.5319779809110043,-1.0709803356590748,1.5536091381279526,-1.4516473872445208,-0.7802138894293448,2.078563483391823,2.3927944534770926,-2.4321697008425414,1.60858353506652,-2.239607214280517,-1.8910891267624812,0.06426749956906438,0.2960740444705209,0.397756016535273,-0.06426749956906438,-0.2960740444705209,-0.397756016535273,-0.02996922195873786,1.552928868365959,0.6434864544786547,-1.451893002254342,-0.3583576744350355,-1.344100764647601,-0.028247001578300294,2.940109239397681,1.6424362710575846,-2.8906770777391455,-0.4397234770616815,-0.9392746617483916,169.28098270261268,165.93567844891297,175.64095416028977,179.33326766722013,84.56411667093325,168.4865092779678,102.98287357502551,98.09894989728156,ArdhaChandrasana
1.9453103504370408,1.400557302142381,-2.403666574849901,2.0765628839750563,-0.2544248403536633,-2.075778404825976,1.9832111351263828,2.7874514410981077,-3.042727313861415,2.1425662403714165,-1.5317766273238744,-2.115984767057292,2.021443129476829,4.098319417316565,-4.403841499782419,2.276307215888309,-2.9109496049121306,-3.2814971450651735,0.012431941520986124,0.4573449398353931,0.201695445751706,-0.012431941520986124,-0.4573449398353931,-0.201695445751706,-0.003797768825181481,2.4667893657582347,0.22468139077044003,-1.6841764389237337,-0.9189850091776984,-1.1825232084341721,-0.12313068713197983,4.301142950393144,1.178771292265735,-3.2523288336302727,-1.3940289106593424,-0.7680529332004659,179.8947977900121,177.4191977898854,176.74064933652852,178.5838510609376,64.45114905674292,170.11106902849,117.57698136228791,111.5613923096173,ArdhaChandrasana
-0.684995498819871,-0.09373822445772252,-1.0444555326552507,-0.670700040177251,0.2980398208234549,0.04377687050629037,-0.58607323809917,-0.4210480266067551,-1.4595409127504362,-0.5870023360428669,0.6406992432457929,0.18327119022967206,-0.5687115069873686,-0.6993838984137333,-2.057566176469516,-0.554302450386911,0.9798867930302356,-0.2523409763113686,0.0017841671578760084,-0.05295880088883542,-0.4971842537289063,-0.0017841671578760084,0.05295880088883542,0.4971842537289063,-0.03978819882104085,0.4967908826327243,-0.7018920734008064,0.46406977914646463,-0.0018114294214821398,0.9368158593669805,-0.03812217852441564,1.0037604351623066,-0.5564997732551288,0.8795354600297375,-0.06914055891801807,1.5286262616900428,166.75301030165213,171.7804171259053,175.487206436876,177.50029892371472,89.07359705651214,166.5833580606581,76.58180517231803,96.66980743647383,ArdhaChandrasana
-1.3301315438512897,-0.7228701474097934,-1.7021814470254482,-1.5127134302375747,0.25878221127683443,-1.6640258093439702,-1.174747212653214,-1.5139674495932272,-1.8486367271135749,-1.6410862452422235,0.9583551393360903,-1.8172159144094997,-1.0004322853566308,-2.271361124896428,-3.2617257422296326,-1.868271411463287,1.6637424630099455,-3.169128053587257,0.11998152901724335,-0.23154222902188426,-0.42660594097394106,-0.11998152901724335,0.23154222902188426,0.42660594097394106,1.28113090781188,-0.029049902868059134,-1.0509088211805162,-0.25962303859952385,1.2543296394811048,0.27526972228749064,2.433989364840822,0.09482071922448893,0.4116454350781534,-0.15001135761829426,2.3742988313257647,1.0516650815935793,178.15137606262192,172.54591881375703,176.24039828995893,166.63570618135537,171.1748758314216,81.10497100169049,97.60507127200256,91.38427941056948,ArdhaChandrasana
-1.6350035930893474,-0.09702646108535398,-2.325982632065103,-1.4844447364980144,1.0464435303070103,-1.9464495989306163,-1.6567280364096328,-0.9387186965129087,-2.4594429383940555,-1.6758364040353728,1.921119833266224,-2.2118298249131136,-1.835426487466031,-1.790143594075389,-3.9181244065529643,-1.964078205714068,2.7740823637402223,-3.2324599167451664,0.01040578529554179,-0.32096942494819153,-0.3832366734549427,-0.01040578529554179,0.32096942494819153,0.3832366734549427,1.2177784167242345,-0.831577144332545,-0.5972475424387064,0.15969937343500284,1.6232813365446226,0.2595476895242638,2.3703900436768484,-1.1871202470173183,1.510868090646824,0.2063245546112873,2.8223035232004228,0.7127047300953036,169.62521708369482,173.67093797185984,174.21939062446359,174.78516165913928,164.82653214721466,71.23680676608065,83.72807084537999,112.42109634227877,ArdhaChandrasana
0.8062622719979852,0.8406114064921263,-2.7609071235869784,0.8421424752429234,0.27653321491308824,-3.7505388379293554,0.7579196352046781,1.3095478316498883,-1.8662366518563707,0.8017989304184834,-0.33404024678773764,-4.453774198852016,0.7798120073049729,1.7741166100036208,-0.9399719399970257,0.7449844465902306,-0.9060399213008535,-5.113741033605916,0.05490473445698587,0.15176762479070444,0.473235732166957,-0.05490473445698587,-0.15176762479070444,-0.473235732166957,-0.0609812573859595,0.8255861829807087,0.6473563793068187,-0.5309135658719316,-0.477922250356786,1.1374866237666315,-0.19484804972500616,1.4005608069517304,0.9711309785871108,-0.8438551639087231,-0.7966090615222107,3.5527011366357697,171.4161578802083,178.10795451299342,176.65224989603388,168.89725851171156,57.24392476226303,171.10403688906757,126.6287368404,125.43007711410249,ArdhaChandrasana
2.073934909753715,1.8624055995707278,-3.150260385369278,2.580141462487438,0.07858071375443015,-2.187476068725116,1.8006388971478904,3.2326624535335258,-4.04939754064267,2.486974667067635,-1.3595802519065332,-2.017667178301412,1.9962294452247207,4.566126101887542,-5.755368152200514,2.812285632508621,-2.500300082308273,-3.520306283664067,-0.04081305243390613,0.49650837464865233,-0.04258789328882964,0.04081305243390613,-0.49650837464865233,0.04258789328882964,-0.12451009270335864,2.578994883521955,-0.46480113100710146,-1.8557471082260768,-1.2400627256265302,-0.4724867195052905,-0.12677448075329584,4.655725432059777,0.7139702152741054,-3.569861828261006,-2.098840946157082,1.4001426045117145,160.37588089962807,160.37633756685753,177.7609419511529,174.7968208037039,59.443467220688966,171.3528125396488,111.57850436886827,118.89292459908347,ArdhaChandrasana
1.3242424568365343,0.4967643382683216,-0.4941364874709559,1.3511585244970477,-0.19903638099488638,-1.5333344479272233,1.1953335385561825,1.303864875976432,-0.7235882264652225,1.1676236793939305,-0.9657090484189912,-1.7374069566162196,1.2842174566137576,1.9689397890404956,-1.7583268321058194,1.2436036629121796,-1.657885232764712,-2.2175638637594832,0.015760518646870336,0.18337332278448268,0.46489335394578357,-0.015760518646870336,-0.18337332278448268,-0.46489335394578357,0.09865083580067582,1.2519796460361656,0.5038962792294109,-1.0698528667071698,-0.5232361475729472,-0.8406481438523746,0.1723882215651919,2.3430424661937628,1.1200571740420473,-2.0660242038527024,-0.7780684125060561,-0.11339002629719187,163.3132614542812,160.27298057991004,179.43087309824566,176.47873375535383,72.09548741029481,161.47301985993022,94.39448755842653,114.84439130572099,ArdhaChandrasana
-0.833760778066486,0.2654882467965317,-1.383622059256081,-0.5804329062347011,0.7714850221115208,-0.5928430599532298,-0.9018799746850227,-0.1503591749056346,-1.3809534524493179,-0.5888210406263045,1.311062417277055,-0.7772063706569725,-0.9367666840191109,-0.5039287783600949,-1.4578109783182953,-0.5968182608470792,1.831159307454627,-1.304755684743162,-0.0225235276236268,-0.14183317405037166,-0.4789321887722569,0.0225235276236268,0.14183317405037166,0.4789321887722569,0.2820851838684154,0.14820460553419026,-0.7928356536476704,0.32182038731499885,0.6853324357091893,0.9346034047517288,0.6620792074838249,0.5260121600585245,-0.12161104445955805,0.45304767246302624,1.3643390736462742,1.3914154635240554,176.3322395345637,179.9902996383209,178.76164649300833,162.0974203235314,109.7424854301437,72.60021632675608,72.6417123242935,33.16391575980762,ArdhaChandrasana
-1.4397446840242825,0.16041782065788796,-1.2798762025751698,-1.0950473894723816,1.005589632084517,-0.7619004424667832,-1.4901226610455787,-0.6797390760146413,-1.746566401266051,-1.1387618989809432,1.7796469859387853,-1.0888411493619292,-1.6558921500409742,-1.3703163420461877,-3.0259412539169377,-1.3214073895249943,2.464002907318897,-2.1063395122788435,-0.011272441254561645,-0.2620993119225428,-0.42564877864019773,0.011272441254561645,0.2620993119225428,0.42564877864019773,1.134064127800473,-0.5003476732551424,-1.0562671968872386,0.029911203154010614,1.4334692737472976,0.49060099778777927,2.1699280934665466,-0.826592708148477,-0.09795451914219641,-0.012265370622903818,2.6103543436741545,1.0018580163946023,169.93333328851065,168.28913131193696,174.269058764772,177.03593331168852,175.273567081024,57.00896082136413,76.95419754667917,111.12260017996444,ArdhaChandrasana
0.666531765414796,0.3039549190040005,0.6001440757502012,0.6641468952193499,-0.17373647613040094,-0.2995918049772879,0.6181139705212678,0.7557253407480513,0.6221682979684192,0.6393369317229546,-0.5759393420922663,-0.6460096346430843,0.5999785050006307,1.1235114385928036,-0.07850789601547863,0.6487958755759211,-0.9213670875445665,-1.3214667127345177,-0.0063656743847407445,0.05341297206448818,0.4970981116488632,0.0063656743847407445,-0.05341297206448818,-0.4970981116488632,-0.6139878593547039,-0.010070040007243809,0.5231583221376567,0.016750348781634544,0.6246307626819103,-0.5676330645272734,-1.158196835859438,-0.08155189398256085,0.7885478959040316,-0.012171587505034196,1.2612162627466388,-0.4723776048422436,176.7057214370974,174.90161676805937,178.48153287922986,176.52122146975805,165.54253496487564,99.48867331995524,104.30472467293248,93.4747834663977,ArdhaChandrasana
-2.6775349145534157,-0.23258018993999838,-1.4936731790299849,-2.5031336146202396,1.4071616443148849,-2.5420811584444736,-2.8059817888094587,-1.510377740881741,-1.6631525614303453,-2.387883340430647,2.691091881692904,-3.140165790614219,-3.256214269502934,-2.6589888406985915,-4.050957307872583,-2.419121599621894,3.8039748237913806,-4.87411082565157,0.013800682882726211,-0.4737608431731582,-0.15924887637854354,-0.013800682882726211,0.4737608431731582,0.15924887637854354,2.064940146195476,-1.6322036294580622,-1.6550007284905803,0.1285246004874828,2.3704318800106092,0.23875025965644786,4.002145102815442,-2.601762499914068,-0.9421160020506565,0.12794097194263856,4.126267696160313,0.26097628937669387,164.33602681707978,173.26281679468394,177.13077855317795,175.68955029090264,155.66391310046748,73.7373584489371,90.61939805441972,121.25160230642938,ArdhaChandrasana
-1.2926423763157069,0.031433246810258074,-1.8205496286896905,-1.1969815726544883,0.9420511463842425,-1.699287543307518,-1.3055193584360205,-0.7979541489721375,-2.0684083451807322,-1.288568529086242,1.7240432321316013,-2.2597890769404207,-1.3070744779458396,-1.5487778467031994,-2.9216627281020062,-1.434438125174082,2.472015410304901,-3.0662917787175004,0.029937118273948928,-0.25609076003426656,-0.4283938509998986,-0.029937118273948928,0.25609076003426656,0.4283938509998986,1.0303311382421632,-0.5546742397745322,-0.954737642380252,-0.022805082883825115,1.4116609362121204,0.12597391431794028,2.0422099800485998,-0.8286031628404372,0.335105365334478,-0.05832418866023556,2.592200309833679,0.6322351913739992,179.22917505286358,175.64473463299578,178.5290839809254,177.92303327297867,175.6464827215452,59.907639833068295,78.62444489058757,113.37321795324539,ArdhaChandrasana
-2.167116574354785,-0.042745858651698304,-1.2947907957646039,-1.9442949635721318,1.2357072358131977,-1.8245704715157383,-2.1384934879903814,-1.1027069004825991,-1.5700753034590442,-1.9102872438752638,2.259147048449523,-2.187834585000586,-2.258451452733813,-2.0098045503219315,-3.2740266335458164,-2.072032389912276,3.248282192893352,-3.2248054325583717,-0.010601208541121844,-0.4201048656229286,-0.27092345091816755,0.010601208541121844,0.4201048656229286,0.27092345091816755,1.388643269750804,-1.4124642326581345,-1.0032156445175935,0.10508109052442843,1.8687700157595275,0.9429702674417416,2.898390676355769,-2.4254022776875765,0.007457747197754179,0.009354908342610048,3.2975503166513453,3.1886029689844344,170.9198714829369,168.80991295922993,178.51425029790192,172.4355305173508,154.58076212125493,71.0850758853948,78.52772452218244,129.7603861632028,ArdhaChandrasana
1.1831456815189778,0.3676346631879931,-0.4611376861001619,1.1362067888468008,-0.05336518376846958,-1.1378982400584479,1.1082509912678147,0.8159362164804513,-0.6302110281308455,0.837600774937722,-0.4528727732625492,-1.3928694542689988,1.0013976514698715,1.179935662713412,-1.1211792173259418,0.740072197187716,-0.8819857598065067,-1.9599275650531032,-0.0006012279305375932,0.029171731448453177,0.4991479225733338,0.0006012279305375932,-0.029171731448453177,-0.4991479225733338,-0.7682302814171473,0.11029372767489701,1.7892979597306793,0.0285328660823777,0.6194702012675084,-0.8909577437241314,-1.1117292496294426,-0.022373144356669657,3.0000121500053734,0.006524948564059678,1.1944592848974434,-0.7734033313613784,173.124636038056,156.02890369057135,152.84979076913567,175.34232149929764,158.01088896608772,88.75473889942572,96.4721352690022,91.4658863545281,ArdhaChandrasana
0.695576068009935,-0.041216945629822116,0.13472565767097708,0.6655773545902103,-0.48193265236003857,-0.7528436409788458,0.7032710002960019,0.3647633940179113,0.17124015923014207,0.6485522732614695,-0.9134136896389061,-1.0636825920154211,0.7096254123881914,0.7725298602023607,-0.49289906565895025,0.6729745176479643,-1.3400683723699855,-1.5005324664424151,0.007537667674866007,0.031559487869253604,0.4989460715262259,-0.007537667674866007,-0.031559487869253604,-0.4989460715262259,-0.5457611345149759,0.21845800328516818,0.7294443847315522,-0.06438358712582352,0.6137937215204968,-0.9257699079893129,-1.0743273530944435,0.32434387494017736,1.2406183384451144,-0.10747981692617241,1.2391272576376717,-1.009704936052853,179.8069426833338,174.46432812454768,172.66349679237086,178.90852567404997,167.3735137611664,128.81990910656862,85.04791028990017,68.24338503730306,ArdhaChandrasana
-1.779187839355955,-0.06514134840548196,-2.0721692637647013,-1.4129357110303462,1.0400862556893344,-2.0943476203662628,-1.8528565766280272,-0.9269741759655004,-2.4802186071871226,-1.2891527476398827,2.0111561032075924,-2.439499334562006,-2.1436355894078116,-1.76579731922338,-4.038301198444034,-1.3899879774449717,2.881942846075922,-3.498715547268129,0.030326573135956766,-0.32539970409144725,-0.3784115901224856,-0.030326573135956766,0.32539970409144725,0.3784115901224856,1.3944822049222254,-0.5685508360949716,-0.4207259239762875,0.08253558212093162,1.6165222299324429,0.07257985795294744,2.3546945528476013,-0.8578141779139239,2.1954015871199264,0.11513014553842481,2.8159600711543904,0.9913318690199149,165.76678513915542,166.13033398966274,173.34153867981755,176.56086879361584,178.07816133282316,67.6607912229695,86.70112470786542,107.67543346543215,ArdhaChandrasana
